age,year,brandname_tradename,cost_type,price.2023
#REF!,2019,havrix,cdc,22.35822849
#REF!,2020,havrix,cdc,22.53474581
#REF!,2021,havrix,cdc,22.53479815
#REF!,2022,havrix,cdc,22.64330125
#REF!,2023,havrix,cdc,22.84078022
#REF!,2001,havrix,private,49.05618899
#REF!,2002,havrix,private,47.82728015
#REF!,2003,havrix,private,44.76278775
#REF!,2004,havrix,private,39.06546927
#REF!,2005,havrix,private,41.40905286
#REF!,2006,havrix,private,39.87151914
#REF!,2007,havrix,private,38.95860604
#REF!,2008,havrix,private,37.46196548
#REF!,2009,havrix,private,35.51617613
#REF!,2010,havrix,private,36.02064025
#REF!,2011,havrix,private,35.37410199
#REF!,2012,havrix,private,34.74999628
#REF!,2013,havrix,private,34.27550449
#REF!,2014,havrix,private,33.89163072
#REF!,2015,havrix,private,33.70065178
#REF!,2016,havrix,private,34.53172715
#REF!,2017,havrix,private,34.43294066
#REF!,2018,havrix,private,35.33055977
#REF!,2019,havrix,private,35.99076887
#REF!,2020,havrix,private,35.78289554
#REF!,2021,havrix,private,36.31237967
#REF!,2022,havrix,private,36.33240805
#REF!,2023,havrix,private,36.83423626
#REF!,2018,heplisavb,cdc,78.22581361
#REF!,2019,heplisavb,cdc,76.86901303
#REF!,2020,heplisavb,cdc,76.746961
#REF!,2021,heplisavb,cdc,77.29963
#REF!,2022,heplisavb,cdc,76.44512561
#REF!,2023,heplisavb,cdc,74.94
#REF!,2018,heplisavb,private,129.8155975
#REF!,2019,heplisavb,private,127.5639894
#REF!,2020,heplisavb,private,126.3671893
#REF!,2021,heplisavb,private,129.4132659
#REF!,2022,heplisavb,private,132.9639392
#REF!,2023,heplisavb,private,137.3927198
#REF!,2009,hiberix,cdc,11.12763912
#REF!,2010,hiberix,cdc,10.85381853
#REF!,2011,hiberix,cdc,10.9565659
#REF!,2012,hiberix,cdc,10.85786244
#REF!,2013,hiberix,cdc,10.70960439
#REF!,2014,hiberix,cdc,10.58966054
#REF!,2015,hiberix,cdc,10.52998793
#REF!,2016,hiberix,cdc,10.64017783
#REF!,2017,hiberix,cdc,10.80741933
#REF!,2018,hiberix,cdc,10.76995279
#REF!,2019,hiberix,cdc,10.47730491
#REF!,2020,hiberix,cdc,10.16843489
#REF!,2021,hiberix,cdc,10.00838778
#REF!,2022,hiberix,cdc,10.18895058
#REF!,2023,hiberix,cdc,10.60204945
#REF!,2009,hiberix,private,29.33533501
#REF!,2010,hiberix,private,28.6134731
#REF!,2011,hiberix,private,28.09988687
#REF!,2012,hiberix,private,27.60412022
#REF!,2013,hiberix,private,27.22720137
#REF!,2014,hiberix,private,26.92226615
#REF!,2015,hiberix,private,26.7705595
#REF!,2016,hiberix,private,20.41941586
#REF!,2017,hiberix,private,11.721366
#REF!,2018,hiberix,private,11.75158831
#REF!,2019,hiberix,private,11.87565547
#REF!,2020,hiberix,private,11.79763642
#REF!,2021,hiberix,private,12.04781739
#REF!,2022,hiberix,private,12.13384239
#REF!,2023,hiberix,private,12.41367582
#REF!,2001,infanrix,cdc,17.45760106
#REF!,2002,infanrix,cdc,18.34401759
#REF!,2003,infanrix,cdc,18.6958336
#REF!,2004,infanrix,cdc,19.05450395
#REF!,2005,infanrix,cdc,19.85620108
#REF!,2006,infanrix,cdc,18.42697943
#REF!,2007,infanrix,cdc,17.96108316
#REF!,2008,infanrix,cdc,17.66666755
#REF!,2009,infanrix,cdc,17.66801824
#REF!,2010,infanrix,cdc,17.69636841
#REF!,2011,infanrix,cdc,18.09728313
#REF!,2012,infanrix,cdc,18.39384453
#REF!,2013,infanrix,cdc,18.69751089
#REF!,2014,infanrix,cdc,18.62482043
#REF!,2015,infanrix,cdc,18.82448923
#REF!,2016,infanrix,cdc,19.32918933
#REF!,2017,infanrix,cdc,20.00124573
#REF!,2018,infanrix,cdc,20.27283782
#REF!,2019,infanrix,cdc,20.44475351
#REF!,2020,infanrix,cdc,20.46558755
#REF!,2021,infanrix,cdc,20.54975019
#REF!,2022,infanrix,cdc,20.64390778
#REF!,2023,infanrix,cdc,20.91374176
#REF!,2001,infanrix,private,30.526051
#REF!,2002,infanrix,private,29.7613415
#REF!,2003,infanrix,private,30.15117777
#REF!,2004,infanrix,private,29.36635315
#REF!,2005,infanrix,private,30.32778056
#REF!,2006,infanrix,private,29.65494368
#REF!,2007,infanrix,private,28.66801888
#REF!,2008,infanrix,private,28.12684323
#REF!,2009,infanrix,private,26.99178977
#REF!,2010,infanrix,private,26.2879303
#REF!,2011,infanrix,private,25.79823166
#REF!,2012,infanrix,private,25.3494509
#REF!,2013,infanrix,private,25.066225
#REF!,2014,infanrix,private,24.76372121
#REF!,2015,infanrix,private,24.58397435
#REF!,2016,infanrix,private,25.5481459
#REF!,2017,infanrix,private,25.59050666
#REF!,2018,infanrix,private,26.51494286
#REF!,2019,infanrix,private,27.05217638
#REF!,2020,infanrix,private,26.86100521
#REF!,2021,infanrix,private,27.39974631
#REF!,2022,infanrix,private,27.39179978
#REF!,2023,infanrix,private,27.93760165
#REF!,2001,ipol,cdc,13.61296869
#REF!,2002,ipol,cdc,13.89422415
#REF!,2003,ipol,cdc,14.06353835
#REF!,2004,ipol,cdc,14.88493014
#REF!,2005,ipol,cdc,14.69279296
#REF!,2006,ipol,cdc,15.05084321
#REF!,2007,ipol,cdc,14.86461179
#REF!,2008,ipol,cdc,14.74760611
#REF!,2009,ipol,cdc,14.77967674
#REF!,2010,ipol,cdc,14.63883398
#REF!,2011,ipol,cdc,14.66383763
#REF!,2012,ipol,cdc,14.7098937
#REF!,2013,ipol,cdc,14.75909247
#REF!,2014,ipol,cdc,14.6817859
#REF!,2015,ipol,cdc,14.71657237
#REF!,2016,ipol,cdc,14.70409395
#REF!,2017,ipol,cdc,14.80493166
#REF!,2018,ipol,cdc,14.84407912
#REF!,2019,ipol,cdc,14.86485459
#REF!,2020,ipol,cdc,14.80657406
#REF!,2021,ipol,cdc,14.63265337
#REF!,2022,ipol,cdc,15.15094941
#REF!,2023,ipol,cdc,15.76563187
#REF!,2001,ipol,private,25.44387603
#REF!,2002,ipol,private,24.80648032
#REF!,2003,ipol,private,32.77410415
#REF!,2004,ipol,private,32.57946558
#REF!,2005,ipol,private,31.57573683
#REF!,2006,ipol,private,31.65277351
#REF!,2007,ipol,private,32.79180611
#REF!,2008,ipol,private,33.49595817
#REF!,2009,ipol,private,31.01169635
#REF!,2010,ipol,private,31.07887558
#REF!,2011,ipol,private,31.30004919
#REF!,2012,ipol,private,32.21460608
#REF!,2013,ipol,private,32.55900331
#REF!,2014,ipol,private,32.35860636
#REF!,2015,ipol,private,33.59872539
#REF!,2016,ipol,private,34.97221242
#REF!,2017,ipol,private,35.4783927
#REF!,2018,ipol,private,35.8548998
#REF!,2019,ipol,private,36.94750636
#REF!,2020,ipol,private,37.80379017
#REF!,2021,ipol,private,38.53481
#REF!,2022,ipol,private,39.05376906
#REF!,2023,ipol,private,40.48118681
#REF!,2008,kinrix,cdc,42.56753088
#REF!,2009,kinrix,cdc,41.43953369
#REF!,2010,kinrix,cdc,40.88293224
#REF!,2011,kinrix,cdc,41.7045668
#REF!,2012,kinrix,cdc,42.50840258
#REF!,2013,kinrix,cdc,43.80082463
#REF!,2014,kinrix,cdc,45.00165129
#REF!,2015,kinrix,cdc,45.14527117
#REF!,2016,kinrix,cdc,45.55834865
#REF!,2017,kinrix,cdc,45.20608699
#REF!,2018,kinrix,cdc,44.98642095
#REF!,2019,kinrix,cdc,45.22110573
#REF!,2020,kinrix,cdc,45.32988309
#REF!,2021,kinrix,cdc,45.28310526
#REF!,2022,kinrix,cdc,45.76809355
#REF!,2023,kinrix,cdc,46.5418956
#REF!,2008,kinrix,private,63.35632502
#REF!,2009,kinrix,private,61.67744549
#REF!,2010,kinrix,private,60.1597332
#REF!,2011,kinrix,private,59.07991982
#REF!,2012,kinrix,private,58.03757208
#REF!,2013,kinrix,private,57.24510144
#REF!,2014,kinrix,private,56.60397614
#REF!,2015,kinrix,private,56.28501341
#REF!,2016,kinrix,private,56.16187245
#REF!,2017,kinrix,private,56.24020401
#REF!,2018,kinrix,private,56.48656145
#REF!,2019,kinrix,private,57.05267861
#REF!,2020,kinrix,private,56.70005687
#REF!,2021,kinrix,private,57.93962123
#REF!,2022,kinrix,private,57.96893643
#REF!,2023,kinrix,private,59.20227747
#REF!,2022,menquadfi,cdc,81.84749264
#REF!,2023,menquadfi,cdc,79.79961538
#REF!,2022,menquadfi,private,151.6967525
#REF!,2023,menquadfi,private,155.4779505
#REF!,2021,menquadfi,cdc,104.5109173
#REF!,2022,menquadfi,cdc,105.6438424
#REF!,2023,menquadfi,cdc,107.0665714
#REF!,2021,menquadfi,private,147.7359224
#REF!,2022,menquadfi,private,149.8606005
#REF!,2023,menquadfi,private,155.4779505
#REF!,2011,menveo,cdc,80.64409056
#REF!,2012,menveo,cdc,80.69233505
#REF!,2013,menveo,cdc,81.92570179
#REF!,2014,menveo,cdc,84.07645938
#REF!,2015,menveo,cdc,84.0395169
#REF!,2016,menveo,cdc,83.51832632
#REF!,2017,menveo,cdc,79.68803929
#REF!,2018,menveo,cdc,73.91918817
#REF!,2019,menveo,cdc,73.58341906
#REF!,2020,menveo,cdc,74.02534608
#REF!,2021,menveo,cdc,73.69388254
#REF!,2022,menveo,cdc,75.09498224
#REF!,2023,menveo,cdc,77.53953846
#REF!,2011,menveo,private,131.0712638
#REF!,2012,menveo,private,132.2715199
#REF!,2013,menveo,private,133.7753017
#REF!,2014,menveo,private,138.1348635
#REF!,2015,menveo,private,137.6848688
#REF!,2016,menveo,private,136.1076314
#REF!,2017,menveo,private,134.1422371
#REF!,2018,menveo,private,139.7333822
#REF!,2019,menveo,private,143.0595035
#REF!,2020,menveo,private,142.280543
#REF!,2021,menveo,private,145.7719499
#REF!,2022,menveo,private,144.9606026
#REF!,2023,menveo,private,148.1214505
#REF!,2010,menveo,cdc,99.95289006
#REF!,2011,menveo,cdc,99.43276971
#REF!,2012,menveo,cdc,99.42714367
#REF!,2013,menveo,cdc,98.16067074
#REF!,2014,menveo,cdc,96.96631735
#REF!,2015,menveo,cdc,98.15485245
#REF!,2016,menveo,cdc,90.17694018
#REF!,2017,menveo,cdc,86.00319733
#REF!,2018,menveo,cdc,89.0785245
#REF!,2019,menveo,cdc,90.13381501
#REF!,2020,menveo,cdc,97.64277223
#REF!,2021,menveo,cdc,103.0400816
#REF!,2022,menveo,cdc,103.8579997
#REF!,2023,menveo,cdc,104.8448901
#REF!,2010,menveo,private,129.3829831
#REF!,2011,menveo,private,130.1443529
#REF!,2012,menveo,private,133.803078
#REF!,2013,menveo,private,133.7753017
#REF!,2014,menveo,private,138.1348635
#REF!,2015,menveo,private,137.6848688
#REF!,2016,menveo,private,138.1350228
#REF!,2017,menveo,private,135.4816335
#REF!,2018,menveo,private,139.7333822
#REF!,2019,menveo,private,143.0595035
#REF!,2020,menveo,private,142.280543
#REF!,2021,menveo,private,145.7719499
#REF!,2022,menveo,private,146.0260808
#REF!,2023,menveo,private,148.1214505
#REF!,2009,mmrii,cdc,43.77171209
#REF!,2010,mmrii,cdc,42.17128777
#REF!,2011,mmrii,cdc,42.58448971
#REF!,2012,mmrii,cdc,44.07504167
#REF!,2013,mmrii,cdc,44.6331557
#REF!,2014,mmrii,cdc,43.74415016
#REF!,2015,mmrii,cdc,45.75009668
#REF!,2016,mmrii,cdc,46.36687096
#REF!,2017,mmrii,cdc,46.90165892
#REF!,2018,mmrii,cdc,49.21721459
#REF!,2019,mmrii,cdc,52.46178285
#REF!,2020,mmrii,cdc,52.52007369
#REF!,2021,mmrii,cdc,53.70108656
#REF!,2022,mmrii,cdc,56.01782042
#REF!,2023,mmrii,cdc,58.56109615
#REF!,2009,mmrii,private,62.07577899
#REF!,2010,mmrii,private,61.09607923
#REF!,2011,mmrii,private,61.73851622
#REF!,2012,mmrii,private,62.7653123
#REF!,2013,mmrii,private,65.27945405
#REF!,2014,mmrii,private,66.20188785
#REF!,2015,mmrii,private,70.38202862
#REF!,2016,mmrii,private,74.40468854
#REF!,2017,mmrii,private,78.05459188
#REF!,2018,mmrii,private,79.89342318
#REF!,2019,mmrii,private,84.03170091
#REF!,2020,mmrii,private,84.56999157
#REF!,2021,mmrii,private,85.32746671
#REF!,2022,mmrii,private,89.13482713
#REF!,2023,mmrii,private,89.67437912
#REF!,2001,mmrii,cdc,25.62538227
#REF!,2002,mmrii,cdc,25.10789456
#REF!,2003,mmrii,cdc,24.3679832
#REF!,2004,mmrii,cdc,23.89658966
#REF!,2005,mmrii,cdc,23.54579361
#REF!,2006,mmrii,cdc,24.04829913
#REF!,2007,mmrii,cdc,23.68732822
#REF!,2008,mmrii,cdc,23.46519275
#REF!,2009,mmrii,cdc,23.50111181
#REF!,2010,mmrii,cdc,23.24803543
#REF!,2011,mmrii,cdc,23.26632977
#REF!,2012,mmrii,cdc,23.25894233
#REF!,2013,mmrii,cdc,23.43820603
#REF!,2014,mmrii,cdc,23.43483013
#REF!,2015,mmrii,cdc,23.33772777
#REF!,2016,mmrii,cdc,23.25008786
#REF!,2017,mmrii,cdc,23.38410382
#REF!,2018,mmrii,cdc,23.48037656
#REF!,2019,mmrii,cdc,23.33948995
#REF!,2020,mmrii,cdc,23.20251961
#REF!,2021,mmrii,cdc,22.99198857
#REF!,2022,mmrii,cdc,23.75193683
#REF!,2023,mmrii,cdc,24.63728022
#REF!,2001,mmrii,private,46.60146879
#REF!,2002,mmrii,private,45.60724494
#REF!,2003,mmrii,private,52.14242402
#REF!,2004,mmrii,private,51.90297429
#REF!,2005,mmrii,private,55.11651666
#REF!,2006,mmrii,private,58.18577018
#REF!,2007,mmrii,private,59.7232642
#REF!,2008,mmrii,private,59.78948576
#REF!,2009,mmrii,private,61.53938431
#REF!,2010,mmrii,private,61.09607923
#REF!,2011,mmrii,private,61.73851622
#REF!,2012,mmrii,private,62.7653123
#REF!,2013,mmrii,private,65.27945405
#REF!,2014,mmrii,private,66.20188785
#REF!,2015,mmrii,private,70.38243774
#REF!,2016,mmrii,private,74.40468854
#REF!,2017,mmrii,private,78.05459188
#REF!,2018,mmrii,private,79.89342318
#REF!,2019,mmrii,private,84.03170091
#REF!,2020,mmrii,private,84.56999157
#REF!,2021,mmrii,private,85.72779602
#REF!,2022,mmrii,private,89.13482713
#REF!,2023,mmrii,private,89.67437912
#REF!,2003,pediarix,cdc,50.75793855
#REF!,2004,pediarix,cdc,48.94392191
#REF!,2005,pediarix,cdc,51.42748121
#REF!,2006,pediarix,cdc,59.34854483
#REF!,2007,pediarix,cdc,62.18601434
#REF!,2008,pediarix,cdc,62.89942845
#REF!,2009,pediarix,cdc,62.64115557
#REF!,2010,pediarix,cdc,62.02595203
#REF!,2011,pediarix,cdc,62.53571642
#REF!,2012,pediarix,cdc,62.67938202
#REF!,2013,pediarix,cdc,62.56569812
#REF!,2014,pediarix,cdc,63.1411652
#REF!,2015,pediarix,cdc,63.15647546
#REF!,2016,pediarix,cdc,63.33714573
#REF!,2017,pediarix,cdc,64.02573025
#REF!,2018,pediarix,cdc,64.58730369
#REF!,2019,pediarix,cdc,64.7826331
#REF!,2020,pediarix,cdc,64.80953016
#REF!,2021,pediarix,cdc,64.81781546
#REF!,2022,pediarix,cdc,63.74711489
#REF!,2023,pediarix,cdc,63.81834066
#REF!,2003,pediarix,private,97.21126725
#REF!,2004,pediarix,private,103.731225
#REF!,2005,pediarix,private,102.4015725
#REF!,2006,pediarix,private,99.41292645
#REF!,2007,pediarix,private,95.8647397
#REF!,2008,pediarix,private,93.34498554
#REF!,2009,pediarix,private,90.87143635
#REF!,2010,pediarix,private,88.63534025
#REF!,2011,pediarix,private,87.04441521
#REF!,2012,pediarix,private,85.50868953
#REF!,2013,pediarix,private,84.34111612
#REF!,2014,pediarix,private,83.39652485
#REF!,2015,pediarix,private,82.92658642
#REF!,2016,pediarix,private,83.72407931
#REF!,2017,pediarix,private,83.08917631
#REF!,2018,pediarix,private,85.13053803
#REF!,2019,pediarix,private,86.62894649
#REF!,2020,pediarix,private,86.75838555
#REF!,2021,pediarix,private,93.42597086
#REF!,2022,pediarix,private,91.85350061
#REF!,2023,pediarix,private,92.41350824
#REF!,2001,pedvaxhib,cdc,13.36546017
#REF!,2002,pedvaxhib,cdc,13.27955124
#REF!,2003,pedvaxhib,cdc,13.42579621
#REF!,2004,pedvaxhib,cdc,14.60098067
#REF!,2005,pedvaxhib,cdc,14.41723345
#REF!,2006,pedvaxhib,cdc,14.76969806
#REF!,2007,pedvaxhib,cdc,14.56881066
#REF!,2008,pedvaxhib,cdc,14.44757735
#REF!,2009,pedvaxhib,cdc,14.49698845
#REF!,2010,pedvaxhib,cdc,14.35476586
#REF!,2011,pedvaxhib,cdc,14.28805864
#REF!,2012,pedvaxhib,cdc,14.36350187
#REF!,2013,pedvaxhib,cdc,14.4640207
#REF!,2014,pedvaxhib,cdc,14.50528724
#REF!,2015,pedvaxhib,cdc,14.46993886
#REF!,2016,pedvaxhib,cdc,14.42589273
#REF!,2017,pedvaxhib,cdc,14.52221079
#REF!,2018,pedvaxhib,cdc,14.59746862
#REF!,2019,pedvaxhib,cdc,14.5255761
#REF!,2020,pedvaxhib,cdc,14.444337
#REF!,2021,pedvaxhib,cdc,14.33356863
#REF!,2022,pedvaxhib,cdc,14.85786571
#REF!,2023,pedvaxhib,cdc,15.45531868
#REF!,2001,pedvaxhib,private,30.34705971
#REF!,2002,pedvaxhib,private,30.48526602
#REF!,2003,pedvaxhib,private,32.6745554
#REF!,2004,pedvaxhib,private,32.16101372
#REF!,2005,pedvaxhib,private,32.95086829
#REF!,2006,pedvaxhib,private,32.00837578
#REF!,2007,pedvaxhib,private,30.86595197
#REF!,2008,pedvaxhib,private,30.05465668
#REF!,2009,pedvaxhib,private,29.2582382
#REF!,2010,pedvaxhib,private,28.53827344
#REF!,2011,pedvaxhib,private,28.02603697
#REF!,2012,pedvaxhib,private,27.53157326
#REF!,2013,pedvaxhib,private,27.15474726
#REF!,2014,pedvaxhib,private,26.85033193
#REF!,2015,pedvaxhib,private,26.85796363
#REF!,2016,pedvaxhib,private,28.02584372
#REF!,2017,pedvaxhib,private,29.21861129
#REF!,2018,pedvaxhib,private,29.41739199
#REF!,2019,pedvaxhib,private,28.90742057
#REF!,2020,pedvaxhib,private,28.1975214
#REF!,2021,pedvaxhib,private,28.34718661
#REF!,2022,pedvaxhib,private,28.75812438
#REF!,2023,pedvaxhib,private,28.80212637
#REF!,2008,pentacel,cdc,66.12816424
#REF!,2009,pentacel,cdc,65.69576354
#REF!,2010,pentacel,cdc,63.80213097
#REF!,2011,pentacel,cdc,64.12345545
#REF!,2012,pentacel,cdc,65.24908587
#REF!,2013,pentacel,cdc,66.36159353
#REF!,2014,pentacel,cdc,62.87479736
#REF!,2015,pentacel,cdc,63.20086692
#REF!,2016,pentacel,cdc,65.23528951
#REF!,2017,pentacel,cdc,64.86904691
#REF!,2018,pentacel,cdc,64.97663032
#REF!,2019,pentacel,cdc,65.18933131
#REF!,2020,pentacel,cdc,65.66648415
#REF!,2021,pentacel,cdc,65.76172597
#REF!,2022,pentacel,cdc,66.48915783
#REF!,2023,pentacel,cdc,67.63681319
#REF!,2008,pentacel,private,96.23561786
#REF!,2009,pentacel,private,93.6854698
#REF!,2010,pentacel,private,94.32152309
#REF!,2011,pentacel,private,95.36483725
#REF!,2012,pentacel,private,97.20021094
#REF!,2013,pentacel,private,95.9213231
#REF!,2014,pentacel,private,94.84703753
#REF!,2015,pentacel,private,97.5959969
#REF!,2016,pentacel,private,101.4043468
#REF!,2017,pentacel,private,102.8031817
#REF!,2018,pentacel,private,103.8300477
#REF!,2019,pentacel,private,105.9417221
#REF!,2020,pentacel,private,107.30601
#REF!,2021,pentacel,private,108.3027677
#REF!,2022,pentacel,private,107.6789444
#REF!,2023,pentacel,private,110.8617857
#REF!,2012,pneumovax23,cdc,27.57831891
#REF!,2013,pneumovax23,cdc,27.93306047
#REF!,2014,pneumovax23,cdc,40.32800042
#REF!,2015,pneumovax23,cdc,32.30812279
#REF!,2016,pneumovax23,cdc,30.31234189
#REF!,2017,pneumovax23,cdc,42.58253905
#REF!,2018,pneumovax23,cdc,58.20280912
#REF!,2019,pneumovax23,cdc,66.97180592
#REF!,2020,pneumovax23,cdc,67.38361678
#REF!,2021,pneumovax23,cdc,71.68838478
#REF!,2022,pneumovax23,cdc,76.57732463
#REF!,2023,pneumovax23,cdc,78.81641209
#REF!,2012,pneumovax23,private,69.67410528
#REF!,2013,pneumovax23,private,75.4747306
#REF!,2014,pneumovax23,private,80.15501419
#REF!,2015,pneumovax23,private,85.62958141
#REF!,2016,pneumovax23,private,94.44320183
#REF!,2017,pneumovax23,private,102.0225607
#REF!,2018,pneumovax23,private,106.4845922
#REF!,2019,pneumovax23,private,112.2490564
#REF!,2020,pneumovax23,private,113.0717061
#REF!,2021,pneumovax23,private,114.7599102
#REF!,2022,pneumovax23,private,118.3359176
#REF!,2023,pneumovax23,private,117.0807527
#REF!,2012,pneumovax23,cdc,45.93432007
#REF!,2013,pneumovax23,cdc,46.67166385
#REF!,2014,pneumovax23,cdc,48.34974797
#REF!,2015,pneumovax23,cdc,50.84921866
#REF!,2016,pneumovax23,cdc,53.08427139
#REF!,2017,pneumovax23,cdc,54.98945921
#REF!,2018,pneumovax23,cdc,58.34643108
#REF!,2019,pneumovax23,cdc,61.17700438
#REF!,2020,pneumovax23,cdc,62.789548
#REF!,2021,pneumovax23,cdc,64.08345366
#REF!,2022,pneumovax23,cdc,66.18330065
#REF!,2023,pneumovax23,cdc,65.8
#REF!,2012,pneumovax23,private,74.89748677
#REF!,2013,pneumovax23,private,76.47254889
#REF!,2014,pneumovax23,private,80.15176801
#REF!,2015,pneumovax23,private,85.6309473
#REF!,2016,pneumovax23,private,94.44320183
#REF!,2017,pneumovax23,private,102.0225607
#REF!,2018,pneumovax23,private,106.4845922
#REF!,2019,pneumovax23,private,112.2490564
#REF!,2020,pneumovax23,private,113.0717061
#REF!,2021,pneumovax23,private,114.7599102
#REF!,2022,pneumovax23,private,118.3359176
#REF!,2023,pneumovax23,private,117.0807527
#REF!,2010,prevnar13,cdc,114.9928234
#REF!,2011,prevnar13,cdc,118.0059857
#REF!,2012,prevnar13,cdc,121.7650319
#REF!,2013,prevnar13,cdc,126.2510701
#REF!,2014,prevnar13,cdc,131.0436475
#REF!,2015,prevnar13,cdc,135.7932002
#REF!,2016,prevnar13,cdc,138.5442104
#REF!,2017,prevnar13,cdc,143.1548058
#REF!,2018,prevnar13,cdc,146.4512693
#REF!,2019,prevnar13,cdc,149.5660451
#REF!,2020,prevnar13,cdc,152.7603113
#REF!,2021,prevnar13,cdc,155.7445175
#REF!,2022,prevnar13,cdc,159.5031446
#REF!,2023,prevnar13,cdc,158.18
#REF!,2010,prevnar13,private,136.2993955
#REF!,2011,prevnar13,private,141.0343727
#REF!,2012,prevnar13,private,146.2425905
#REF!,2013,prevnar13,private,152.3853002
#REF!,2014,prevnar13,private,161.1260107
#REF!,2015,prevnar13,private,179.611431
#REF!,2016,prevnar13,private,185.8578445
#REF!,2017,prevnar13,private,194.2269741
#REF!,2018,prevnar13,private,201.9291432
#REF!,2019,prevnar13,private,203.4975796
#REF!,2020,prevnar13,private,215.8052337
#REF!,2021,prevnar13,private,220.4290104
#REF!,2022,prevnar13,private,229.7119393
#REF!,2023,prevnar13,private,226.43
#REF!,2022,prevnar20,cdc,176.597068
#REF!,2023,prevnar20,cdc,174.9265495
#REF!,2022,prevnar20,private,254.0010178
#REF!,2023,prevnar20,private,253.160522
#REF!,2023,prevnar20,cdc,178
#REF!,2023,prevnar20,private,253.21
#REF!,2022,priorix,cdc,57.01251762
#REF!,2023,priorix,cdc,58.56109615
#REF!,2022,priorix,private,89.06765009
#REF!,2023,priorix,private,89.64865934
#REF!,2022,priorix,cdc,24.14539796
#REF!,2023,priorix,cdc,24.64857143
#REF!,2022,priorix,private,89.06765009
#REF!,2023,priorix,private,89.64865934
#REF!,2005,proquad,cdc,108.4148579
#REF!,2006,proquad,cdc,105.2185739
#REF!,2007,proquad,cdc,103.8499178
#REF!,2008,proquad,cdc,103.6901393
#REF!,2009,proquad,cdc,105.582665
#REF!,2010,proquad,cdc,106.4357349
#REF!,2011,proquad,cdc,105.5044285
#REF!,2012,proquad,cdc,105.1834796
#REF!,2013,proquad,cdc,112.4649281
#REF!,2014,proquad,cdc,119.3062597
#REF!,2015,proquad,cdc,126.1295221
#REF!,2016,proquad,cdc,130.9168602
#REF!,2017,proquad,cdc,134.3389867
#REF!,2018,proquad,cdc,138.5410617
#REF!,2019,proquad,cdc,143.0973491
#REF!,2020,proquad,cdc,146.1707141
#REF!,2021,proquad,cdc,149.2372865
#REF!,2022,proquad,cdc,154.3498911
#REF!,2023,proquad,cdc,162.2290824
#REF!,2005,proquad,private,170.3351675
#REF!,2006,proquad,private,165.3133506
#REF!,2007,proquad,private,164.984894
#REF!,2008,proquad,private,164.158878
#REF!,2009,proquad,private,164.593387
#REF!,2010,proquad,private,163.0434132
#REF!,2011,proquad,private,164.8452846
#REF!,2012,proquad,private,164.0650944
#REF!,2013,proquad,private,175.0990765
#REF!,2014,proquad,private,185.1858949
#REF!,2015,proquad,private,198.5208116
#REF!,2016,proquad,private,212.939218
#REF!,2017,proquad,private,222.6294046
#REF!,2018,proquad,private,228.0380599
#REF!,2019,proquad,private,240.1207852
#REF!,2020,proquad,private,241.7819491
#REF!,2021,proquad,private,245.252352
#REF!,2022,proquad,private,256.9158053
#REF!,2023,proquad,private,265.1774396
#REF!,2017,quadracel,cdc,45.20608699
#REF!,2018,quadracel,cdc,44.37842931
#REF!,2019,quadracel,cdc,44.51874536
#REF!,2020,quadracel,cdc,44.62341334
#REF!,2021,quadracel,cdc,44.88330972
#REF!,2022,quadracel,cdc,44.96599333
#REF!,2023,quadracel,cdc,45.71935714
#REF!,2017,quadracel,private,59.02953032
#REF!,2018,quadracel,private,57.94878551
#REF!,2019,quadracel,private,58.5482773
#REF!,2020,quadracel,private,58.72109915
#REF!,2021,quadracel,private,58.68489092
#REF!,2022,quadracel,private,58.98075367
#REF!,2023,quadracel,private,60.89026374
#REF!,2001,recombivaxhb,cdc,38.82694089
#REF!,2002,recombivaxhb,cdc,38.2071276
#REF!,2003,recombivaxhb,cdc,37.44480529
#REF!,2004,recombivaxhb,cdc,36.21102986
#REF!,2005,recombivaxhb,cdc,35.2959692
#REF!,2006,recombivaxhb,cdc,28.46266424
#REF!,2007,recombivaxhb,cdc,28.46662237
#REF!,2008,recombivaxhb,cdc,29.84861809
#REF!,2009,recombivaxhb,cdc,30.74383437
#REF!,2010,recombivaxhb,cdc,31.70919271
#REF!,2011,recombivaxhb,cdc,30.43390889
#REF!,2012,recombivaxhb,cdc,29.43375202
#REF!,2013,recombivaxhb,cdc,29.18779367
#REF!,2014,recombivaxhb,cdc,30.48663849
#REF!,2015,recombivaxhb,cdc,30.49539551
#REF!,2016,recombivaxhb,cdc,27.55252586
#REF!,2017,recombivaxhb,cdc,27.19185923
#REF!,2018,recombivaxhb,cdc,31.09966755
#REF!,2019,recombivaxhb,cdc,30.56025421
#REF!,2020,recombivaxhb,cdc,28.568895
#REF!,2021,recombivaxhb,cdc,26.5607106
#REF!,2022,recombivaxhb,cdc,28.48529944
#REF!,2023,recombivaxhb,cdc,32.425
#REF!,2001,recombivaxhb,private,87.77032488
#REF!,2002,recombivaxhb,private,90.4101293
#REF!,2003,recombivaxhb,private,90.81834669
#REF!,2004,recombivaxhb,private,88.30828536
#REF!,2005,recombivaxhb,private,86.45660534
#REF!,2006,recombivaxhb,private,83.6791863
#REF!,2007,recombivaxhb,private,80.60169203
#REF!,2008,recombivaxhb,private,78.20553622
